Rooms,Type,Price,Distance,Bathroom,Car,Landsize,Year,Month,Crime
3,h,863000.0,10.5,2.0,3.0,638.0,2016,7,394.0
3,h,740000.0,10.5,1.0,2.0,607.0,2016,7,394.0
4,h,1819000.0,6.6,2.0,1.0,244.0,2016,2,532.0
2,u,410000.0,6.6,1.0,2.0,0.0,2016,2,532.0
1,u,280000.0,6.6,1.0,1.0,0.0,2016,6,532.0
2,t,1015000.0,6.6,1.0,2.0,114.0,2016,6,532.0
2,u,502500.0,6.6,1.0,1.0,0.0,2016,9,532.0
2,u,520000.0,6.6,1.0,0.0,0.0,2016,9,532.0
2,u,442000.0,6.6,1.0,1.0,0.0,2016,8,532.0
3,h,1193000.0,6.6,1.0,1.0,178.0,2016,5,532.0
2,u,416000.0,6.6,1.0,1.0,0.0,2016,5,532.0
2,u,820000.0,6.6,1.0,1.0,0.0,2016,10,532.0
2,u,474000.0,6.6,1.0,1.0,0.0,2016,4,532.0
2,u,540000.0,6.6,1.0,1.0,483.0,2016,5,532.0
3,h,1080000.0,6.6,1.0,1.0,157.0,2016,5,532.0
1,u,500000.0,6.6,1.0,0.0,0.0,2016,10,532.0
2,u,497500.0,6.6,0.0,0.0,0.0,2016,7,532.0
2,h,2100000.0,9.7,1.0,1.0,659.0,2016,2,412.0
4,h,1800000.0,9.7,2.0,2.0,715.0,2016,2,412.0
2,t,1255000.0,9.7,1.0,1.0,208.0,2016,2,412.0
3,u,1070000.0,9.7,2.0,2.0,206.0,2016,2,412.0
5,h,2570000.0,9.7,3.0,2.0,715.0,2016,2,412.0
4,h,2400000.0,9.7,2.0,2.0,744.0,2016,2,412.0
3,h,2200000.0,9.7,3.0,2.0,651.0,2016,2,412.0
5,h,3250000.0,9.7,5.0,2.0,651.0,2016,2,412.0
2,u,806000.0,9.7,1.0,1.0,122.0,2016,2,412.0
6,h,4000000.0,9.7,4.0,7.0,2051.0,2016,2,412.0
2,h,1215000.0,9.7,2.0,2.0,0.0,2016,2,412.0
5,h,2250000.0,9.7,3.0,2.0,600.0,2016,2,412.0
3,h,1140000.0,9.7,2.0,2.0,175.0,2016,3,412.0
3,h,2330000.0,9.7,2.0,1.0,853.0,2016,3,412.0
5,h,2800000.0,9.7,3.0,2.0,678.0,2016,3,412.0
2,u,605000.0,9.7,1.0,1.0,0.0,2016,3,412.0
3,h,1255000.0,9.7,2.0,2.0,308.0,2016,3,412.0
2,h,1850000.0,9.7,1.0,1.0,1015.0,2016,5,412.0
2,u,805000.0,9.7,1.0,1.0,209.0,2016,5,412.0
3,h,700000.0,9.7,1.0,1.0,188.0,2016,6,412.0
4,h,2130000.0,9.7,2.0,2.0,664.0,2016,6,412.0
2,h,500000.0,9.7,1.0,1.0,0.0,2016,6,412.0
3,h,2125000.0,9.7,2.0,2.0,699.0,2016,6,412.0
4,h,1800000.0,9.7,2.0,2.0,577.0,2016,7,412.0
2,u,635000.0,9.7,1.0,1.0,0.0,2016,7,412.0
2,u,526000.0,9.7,1.0,1.0,0.0,2016,9,412.0
1,h,390000.0,9.7,1.0,1.0,740.0,2016,9,412.0
3,h,905000.0,9.7,1.0,2.0,281.0,2016,9,412.0
4,h,1750000.0,9.7,3.0,2.0,453.0,2016,9,412.0
2,t,760000.0,9.7,1.0,1.0,121.0,2016,9,412.0
4,h,3180000.0,9.7,3.0,4.0,1148.0,2016,9,412.0
3,t,1367000.0,9.7,2.0,2.0,219.0,2016,9,412.0
5,h,3600000.0,9.7,3.0,2.0,678.0,2016,9,412.0
5,h,2550000.0,9.7,3.0,2.0,642.0,2016,9,412.0
4,t,1400000.0,9.7,3.0,2.0,241.0,2016,11,412.0
4,h,3270000.0,9.7,2.0,4.0,935.0,2016,11,412.0
2,u,625000.0,9.7,1.0,1.0,115.0,2016,7,412.0
2,t,700000.0,9.7,1.0,1.0,104.0,2016,7,412.0
3,h,1860000.0,9.7,1.0,4.0,671.0,2016,4,412.0
4,h,2730000.0,9.7,3.0,2.0,674.0,2016,9,412.0
5,h,2020000.0,9.7,2.0,2.0,611.0,2016,3,412.0
2,u,460000.0,9.7,1.0,1.0,0.0,2016,3,412.0
4,h,2250000.0,9.7,1.0,2.0,832.0,2016,6,412.0
2,u,1053000.0,9.7,1.0,2.0,231.0,2016,6,412.0
3,h,1800000.0,9.7,2.0,2.0,380.0,2016,6,412.0
3,t,1472000.0,9.7,2.0,2.0,306.0,2016,6,412.0
3,h,2120000.0,9.7,1.0,2.0,651.0,2016,8,412.0
3,h,1910000.0,9.7,1.0,2.0,697.0,2016,8,412.0
5,h,3000000.0,9.7,5.0,2.0,671.0,2016,5,412.0
5,h,3400000.0,9.7,6.0,4.0,739.0,2016,5,412.0
4,h,2188000.0,9.7,2.0,2.0,752.0,2016,10,412.0
2,u,755000.0,9.7,1.0,1.0,213.0,2016,10,412.0
4,h,2900000.0,9.7,3.0,2.0,596.0,2016,4,412.0
4,h,3290000.0,9.7,3.0,2.0,1007.0,2016,4,412.0
5,h,2665000.0,9.7,3.0,2.0,674.0,2016,7,412.0
4,h,1801000.0,9.7,2.0,2.0,583.0,2016,7,412.0
4,h,2410000.0,9.7,2.0,1.0,685.0,2016,8,412.0
2,u,650000.0,9.7,1.0,1.0,0.0,2016,8,412.0
4,h,2000000.0,9.7,1.0,2.0,739.0,2016,5,412.0
4,h,1900000.0,9.7,2.0,1.0,665.0,2016,10,412.0
3,h,3401000.0,9.7,2.0,1.0,706.0,2016,10,412.0
3,h,1750000.0,9.7,2.0,3.0,613.0,2016,10,412.0
5,h,4000000.0,9.7,4.0,3.0,1437.0,2016,10,412.0
3,t,1100000.0,9.7,2.0,1.0,259.0,2016,4,412.0
5,h,3020000.0,9.7,3.0,2.0,715.0,2016,4,412.0
3,h,2950000.0,9.7,2.0,2.0,650.0,2016,4,412.0
5,h,2450000.0,9.7,2.0,2.0,981.0,2016,4,412.0
3,h,1912000.0,9.7,1.0,2.0,844.0,2016,4,412.0
2,u,730000.0,9.7,1.0,1.0,130.0,2016,7,412.0
5,h,3900000.0,9.7,7.0,6.0,0.0,2016,7,412.0
3,h,1500000.0,9.7,2.0,2.0,404.0,2016,7,412.0
3,h,1850000.0,9.7,1.0,1.0,607.0,2016,7,412.0
4,h,1700000.0,9.7,1.0,1.0,672.0,2016,6,412.0
2,h,1010000.0,9.7,0.0,0.0,1611.0,2016,6,412.0
3,t,1315000.0,9.2,2.0,2.0,260.0,2016,2,521.0
3,h,1500000.0,9.2,2.0,1.0,778.0,2016,2,521.0
4,h,3230000.0,9.2,4.0,3.0,1135.0,2016,2,521.0
2,h,1080000.0,9.2,1.0,1.0,253.0,2016,2,521.0
7,h,1350000.0,9.2,2.0,0.0,942.0,2016,2,521.0
4,h,1905000.0,9.2,2.0,2.0,647.0,2016,2,521.0
5,h,3300000.0,9.2,4.0,2.0,760.0,2016,2,521.0
4,h,1900000.0,9.2,2.0,2.0,642.0,2016,2,521.0
3,h,2251000.0,9.2,1.0,2.0,888.0,2016,2,521.0
4,h,2205000.0,9.2,2.0,2.0,750.0,2016,2,521.0
3,h,1265000.0,9.2,2.0,1.0,347.0,2016,2,521.0
4,h,1570000.0,9.2,2.0,1.0,546.0,2016,3,521.0
5,h,3250000.0,9.2,4.0,2.0,886.0,2016,5,521.0
4,h,1750000.0,9.2,3.0,3.0,667.0,2016,5,521.0
3,t,1150000.0,9.2,2.0,1.0,207.0,2016,5,521.0
3,h,1575000.0,9.2,2.0,2.0,645.0,2016,5,521.0
6,h,1505000.0,9.2,2.0,2.0,724.0,2016,6,521.0
4,h,1572000.0,9.2,2.0,2.0,662.0,2016,6,521.0
4,h,1500000.0,9.2,2.0,2.0,610.0,2016,6,521.0
4,t,1400000.0,9.2,2.0,1.0,283.0,2016,6,521.0
5,h,1750000.0,9.2,3.0,2.0,705.0,2016,6,521.0
4,h,1850000.0,9.2,2.0,2.0,619.0,2016,6,521.0
3,h,1480000.0,9.2,1.0,2.0,992.0,2016,6,521.0
4,h,1400000.0,9.2,2.0,2.0,714.0,2016,7,521.0
4,h,2130000.0,9.2,3.0,2.0,1274.0,2016,7,521.0
3,u,1050000.0,9.2,2.0,2.0,244.0,2016,7,521.0
5,h,3690000.0,9.2,4.0,2.0,624.0,2016,7,521.0
4,h,1740000.0,9.2,2.0,2.0,610.0,2016,9,521.0
4,h,2575000.0,9.2,3.0,2.0,657.0,2016,9,521.0
4,h,1388800.0,9.2,2.0,1.0,517.0,2016,9,521.0
4,h,1702000.0,9.2,2.0,2.0,715.0,2016,9,521.0
4,h,1800000.0,9.2,2.0,4.0,587.0,2016,9,521.0
4,h,2910000.0,9.2,3.0,2.0,1070.0,2016,9,521.0
2,h,1400000.0,9.2,1.0,1.0,694.0,2016,9,521.0
2,t,860000.0,9.2,2.0,2.0,204.0,2016,9,521.0
5,h,1500000.0,9.2,1.0,1.0,800.0,2016,11,521.0
5,h,2200000.0,9.2,3.0,2.0,900.0,2016,11,521.0
4,h,1350000.0,9.2,2.0,2.0,815.0,2016,11,521.0
5,h,2070000.0,9.2,2.0,1.0,1138.0,2016,11,521.0
3,h,1300000.0,9.2,1.0,2.0,464.0,2016,11,521.0
3,h,1700000.0,9.2,2.0,3.0,763.0,2016,7,521.0
3,h,1750000.0,9.2,1.0,2.0,854.0,2016,7,521.0
3,h,980000.0,9.2,1.0,1.0,542.0,2016,4,521.0
3,h,1230000.0,9.2,3.0,1.0,310.0,2016,4,521.0
7,h,2600000.0,9.2,3.0,3.0,637.0,2016,4,521.0
4,h,1950000.0,9.2,3.0,2.0,665.0,2016,4,521.0
5,h,1750000.0,9.2,2.0,2.0,710.0,2016,9,521.0
5,h,2000000.0,9.2,2.0,2.0,1002.0,2016,9,521.0
3,h,1480000.0,9.2,1.0,4.0,605.0,2016,9,521.0
4,h,3000000.0,9.2,3.0,2.0,1247.0,2016,9,521.0
3,h,1818000.0,9.2,1.0,1.0,722.0,2016,9,521.0
4,h,2170000.0,9.2,2.0,2.0,1040.0,2016,3,521.0
4,h,2525000.0,9.2,2.0,2.0,1235.0,2016,3,521.0
4,h,3360000.0,9.2,3.0,1.0,904.0,2016,3,521.0
4,h,1620000.0,9.2,2.0,1.0,654.0,2016,6,521.0
3,h,1903000.0,9.2,1.0,2.0,713.0,2016,6,521.0
4,h,1712000.0,9.2,2.0,2.0,639.0,2016,8,521.0
3,h,1800000.0,9.2,1.0,1.0,809.0,2016,5,521.0
4,h,1550000.0,9.2,3.0,4.0,707.0,2016,5,521.0
5,h,4000000.0,9.2,5.0,4.0,1364.0,2016,5,521.0
3,h,2900000.0,9.2,2.0,2.0,917.0,2016,5,521.0
4,h,2205000.0,9.2,2.0,2.0,1010.0,2016,10,521.0
3,t,1137000.0,9.2,2.0,2.0,349.0,2016,10,521.0
3,h,2100000.0,9.2,2.0,3.0,949.0,2016,10,521.0
2,h,1389000.0,9.2,1.0,4.0,701.0,2016,4,521.0
2,h,685000.0,9.2,1.0,1.0,177.0,2016,4,521.0
6,h,1900000.0,9.2,1.0,6.0,691.0,2016,4,521.0
3,h,1335000.0,9.2,2.0,2.0,368.0,2016,4,521.0
3,h,1600000.0,9.2,2.0,2.0,760.0,2016,7,521.0
3,h,1830000.0,9.2,2.0,2.0,493.0,2016,7,521.0
4,h,1900000.0,9.2,2.0,4.0,587.0,2016,7,521.0
5,h,1500000.0,9.2,2.0,2.0,605.0,2016,3,521.0
2,u,735000.0,9.2,1.0,1.0,1075.0,2016,3,521.0
2,u,1040000.0,9.2,1.0,1.0,250.0,2016,8,521.0
5,h,1875000.0,9.2,3.0,2.0,842.0,2016,5,521.0
4,h,1530000.0,9.2,2.0,2.0,701.0,2016,5,521.0
4,h,1700000.0,9.2,2.0,5.0,754.0,2016,5,521.0
3,t,1238000.0,9.2,2.0,2.0,186.0,2016,10,521.0
3,h,1320000.0,9.2,1.0,0.0,635.0,2016,10,521.0
2,u,560000.0,9.2,1.0,1.0,0.0,2016,10,521.0
3,h,1651000.0,9.2,1.0,2.0,657.0,2016,10,521.0
5,h,1920000.0,9.2,3.0,2.0,900.0,2016,10,521.0
5,h,1560000.0,9.2,2.0,3.0,845.0,2016,10,521.0
5,h,1550000.0,9.2,2.0,0.0,942.0,2016,4,521.0
3,h,1038000.0,9.2,2.0,1.0,207.0,2016,4,521.0
5,h,1660000.0,9.2,3.0,2.0,737.0,2016,4,521.0
3,h,1260000.0,9.2,2.0,2.0,458.0,2016,4,521.0
3,h,2000000.0,9.2,1.0,2.0,75100.0,2016,7,521.0
4,h,2155000.0,9.2,2.0,3.0,620.0,2016,7,521.0
3,h,1225000.0,9.2,2.0,2.0,282.0,2016,7,521.0
4,h,2150000.0,9.2,2.0,2.0,730.0,2016,7,521.0
3,h,1770000.0,9.2,2.0,1.0,720.0,2016,7,521.0
2,u,691500.0,9.2,1.0,1.0,0.0,2016,6,521.0
5,h,1836000.0,9.2,2.0,2.0,939.0,2016,6,521.0
2,u,636000.0,13.0,1.0,2.0,202.0,2016,2,671.0
2,h,1275000.0,13.0,1.0,2.0,599.0,2016,2,671.0
3,u,875000.0,13.0,1.0,2.0,348.0,2016,2,671.0
3,t,895000.0,13.0,2.0,2.0,362.0,2016,2,671.0
2,h,1550000.0,13.0,1.0,4.0,730.0,2016,2,671.0
4,h,1420000.0,13.0,1.0,4.0,786.0,2016,2,671.0
3,h,1425000.0,13.0,2.0,2.0,613.0,2016,2,671.0
2,t,851000.0,13.0,1.0,1.0,140.0,2016,2,671.0
3,h,1222500.0,13.0,2.0,2.0,299.0,2016,3,671.0
4,h,2700000.0,13.0,3.0,2.0,628.0,2016,3,671.0
3,t,900000.0,13.0,2.0,1.0,418.0,2016,3,671.0
3,h,1100000.0,13.0,2.0,2.0,0.0,2016,3,671.0
7,h,1005000.0,13.0,3.0,4.0,607.0,2016,3,671.0
3,h,1317500.0,13.0,1.0,1.0,576.0,2016,3,671.0
2,u,360000.0,13.0,1.0,1.0,0.0,2016,5,671.0
4,t,1435000.0,13.0,3.0,2.0,291.0,2016,5,671.0
3,h,1110000.0,13.0,1.0,2.0,692.0,2016,5,671.0
4,h,2435000.0,13.0,2.0,2.0,795.0,2016,5,671.0
3,h,1500000.0,13.0,2.0,1.0,565.0,2016,6,671.0
4,h,1300000.0,13.0,2.0,2.0,697.0,2016,6,671.0
2,h,855000.0,13.0,1.0,1.0,298.0,2016,6,671.0
3,h,1125000.0,13.0,1.0,2.0,584.0,2016,7,671.0
3,h,1135000.0,13.0,1.0,2.0,627.0,2016,7,671.0
3,h,867000.0,13.0,2.0,1.0,578.0,2016,7,671.0
4,h,1328000.0,13.0,2.0,2.0,610.0,2016,9,671.0
3,h,1340000.0,13.0,2.0,1.0,526.0,2016,9,671.0
4,t,1155000.0,13.0,3.0,2.0,271.0,2016,9,671.0
3,h,1275000.0,13.0,1.0,4.0,758.0,2016,9,671.0
3,h,770000.0,13.0,2.0,2.0,0.0,2016,9,671.0
2,h,855000.0,13.0,1.0,1.0,296.0,2016,9,671.0
3,t,1100000.0,13.0,2.0,2.0,333.0,2016,9,671.0
2,u,650000.0,13.0,1.0,1.0,116.0,2016,9,671.0
4,h,1815000.0,13.0,2.0,4.0,902.0,2016,9,671.0
4,h,2255000.0,13.0,3.0,2.0,557.0,2016,9,671.0
2,u,420000.0,13.0,1.0,0.0,1045.0,2016,11,671.0
2,u,855000.0,13.0,2.0,3.0,226.0,2016,11,671.0
4,h,1450000.0,13.0,1.0,1.0,567.0,2016,11,671.0
3,h,1200000.0,13.0,2.0,2.0,590.0,2016,11,671.0
4,h,1860000.0,13.0,2.0,3.0,855.0,2016,11,671.0
2,u,725000.0,13.0,1.0,1.0,227.0,2016,7,671.0
3,h,1293000.0,13.0,1.0,1.0,632.0,2016,9,671.0
3,h,1390000.0,13.0,1.0,2.0,723.0,2016,9,671.0
3,h,1400000.0,13.0,2.0,1.0,699.0,2016,9,671.0
3,h,1328000.0,13.0,2.0,2.0,690.0,2016,9,671.0
4,t,1247000.0,13.0,2.0,3.0,354.0,2016,9,671.0
3,h,1311000.0,13.0,2.0,2.0,592.0,2016,9,671.0
3,h,1100000.0,13.0,1.0,2.0,382.0,2016,9,671.0
3,h,1327500.0,13.0,1.0,2.0,700.0,2016,3,671.0
4,h,1560000.0,13.0,3.0,1.0,695.0,2016,3,671.0
3,h,1370000.0,13.0,1.0,2.0,624.0,2016,6,671.0
3,h,1100000.0,13.0,1.0,2.0,632.0,2016,6,671.0
4,h,1385000.0,13.0,2.0,1.0,576.0,2016,6,671.0
3,t,1275000.0,13.0,2.0,2.0,309.0,2016,8,671.0
3,h,1095000.0,13.0,2.0,1.0,581.0,2016,8,671.0
2,u,797500.0,13.0,1.0,2.0,321.0,2016,8,671.0
5,h,1600000.0,13.0,3.0,2.0,772.0,2016,5,671.0
3,h,1165000.0,13.0,1.0,2.0,694.0,2016,5,671.0
4,h,1355000.0,13.0,2.0,3.0,591.0,2016,5,671.0
4,h,1910000.0,13.0,2.0,4.0,736.0,2016,5,671.0
3,h,1448000.0,13.0,2.0,3.0,568.0,2016,10,671.0
2,u,820000.0,13.0,1.0,3.0,336.0,2016,10,671.0
3,h,895000.0,13.0,1.0,2.0,0.0,2016,4,671.0
4,h,1041000.0,13.0,2.0,1.0,292.0,2016,4,671.0
4,h,1430000.0,13.0,2.0,2.0,611.0,2016,7,671.0
2,h,910000.0,13.0,1.0,2.0,274.0,2016,7,671.0
4,h,2520000.0,13.0,4.0,2.0,579.0,2016,7,671.0
3,h,1350000.0,13.0,1.0,1.0,617.0,2016,8,671.0
2,u,635000.0,13.0,1.0,2.0,118.0,2016,8,671.0
4,h,1650000.0,13.0,2.0,2.0,570.0,2016,6,671.0
2,t,670000.0,13.0,2.0,1.0,123.0,2016,6,671.0
2,t,680000.0,13.0,1.0,1.0,83.0,2016,10,671.0
4,t,1320000.0,13.0,3.0,3.0,346.0,2016,10,671.0
4,h,1380000.0,13.0,1.0,2.0,580.0,2016,10,671.0
6,h,1900000.0,13.0,3.0,2.0,708.0,2016,10,671.0
3,h,1535000.0,13.0,2.0,2.0,572.0,2016,7,671.0
4,h,1281000.0,13.0,1.0,5.0,594.0,2016,7,671.0
3,u,1096000.0,13.0,2.0,2.0,292.0,2016,7,671.0
5,h,1385000.0,13.0,2.0,2.0,664.0,2016,7,671.0
3,u,517500.0,13.0,1.0,1.0,0.0,2016,7,671.0
4,t,1245000.0,13.0,2.0,2.0,345.0,2016,7,671.0
2,u,503000.0,13.0,1.0,1.0,0.0,2016,7,671.0
4,h,2620000.0,13.0,4.0,2.0,579.0,2016,7,671.0
2,u,760000.0,13.0,1.0,1.0,192.0,2016,6,671.0
2,u,405000.0,13.0,1.0,1.0,0.0,2016,6,671.0
2,h,1410000.0,13.9,1.0,2.0,768.0,2016,2,832.0
3,t,760000.0,13.9,1.0,2.0,287.0,2016,2,832.0
2,h,825000.0,13.9,2.0,1.0,176.0,2016,2,832.0
2,u,746000.0,13.9,1.0,2.0,281.0,2016,2,832.0
1,u,580000.0,13.9,1.0,1.0,105.0,2016,2,832.0
5,h,1275000.0,13.9,2.0,2.0,683.0,2016,2,832.0
3,h,1206000.0,13.9,1.0,2.0,603.0,2016,2,832.0
2,u,495000.0,13.9,1.0,1.0,76.0,2016,3,832.0
2,u,570000.0,13.9,1.0,1.0,145.0,2016,3,832.0
4,h,1220000.0,13.9,2.0,2.0,585.0,2016,3,832.0
3,h,885000.0,13.9,1.0,2.0,565.0,2016,3,832.0
3,t,830000.0,13.9,2.0,2.0,292.0,2016,3,832.0
4,h,1137500.0,13.9,1.0,2.0,696.0,2016,3,832.0
4,h,1100000.0,13.9,2.0,2.0,633.0,2016,3,832.0
3,h,1040000.0,13.9,2.0,2.0,598.0,2016,5,832.0
4,t,1210000.0,13.9,3.0,2.0,291.0,2016,5,832.0
4,t,1160000.0,13.9,2.0,2.0,321.0,2016,5,832.0
3,h,1215000.0,13.9,2.0,3.0,730.0,2016,6,832.0
4,h,1200000.0,13.9,2.0,2.0,619.0,2016,6,832.0
3,h,1050000.0,13.9,2.0,2.0,627.0,2016,6,832.0
5,h,950000.0,13.9,2.0,4.0,618.0,2016,6,832.0
2,u,380000.0,13.9,2.0,1.0,0.0,2016,6,832.0
2,h,689000.0,13.9,1.0,1.0,169.0,2016,6,832.0
3,h,1400000.0,13.9,2.0,2.0,653.0,2016,6,832.0
3,h,965000.0,13.9,1.0,4.0,574.0,2016,6,832.0
3,h,1338000.0,13.9,2.0,2.0,610.0,2016,6,832.0
3,t,800000.0,13.9,2.0,1.0,353.0,2016,6,832.0
2,u,651000.0,13.9,1.0,1.0,265.0,2016,6,832.0
3,h,920000.0,13.9,1.0,3.0,583.0,2016,6,832.0
3,h,1390000.0,13.9,2.0,2.0,590.0,2016,6,832.0
2,u,495000.0,13.9,1.0,1.0,96.0,2016,7,832.0
1,u,370000.0,13.9,1.0,1.0,0.0,2016,7,832.0
3,h,1100000.0,13.9,1.0,2.0,578.0,2016,7,832.0
4,h,1100000.0,13.9,2.0,4.0,653.0,2016,7,832.0
3,h,1355000.0,13.9,1.0,2.0,818.0,2016,7,832.0
4,h,1206000.0,13.9,1.0,1.0,636.0,2016,7,832.0
2,t,486500.0,13.9,1.0,1.0,0.0,2016,7,832.0
2,h,1010000.0,13.9,1.0,1.0,597.0,2016,9,832.0
3,h,899000.0,13.9,1.0,1.0,583.0,2016,9,832.0
4,h,1415000.0,13.9,2.0,2.0,604.0,2016,9,832.0
4,t,1185000.0,13.9,2.0,2.0,305.0,2016,9,832.0
4,t,1060000.0,13.9,3.0,1.0,313.0,2016,9,832.0
2,u,716000.0,13.9,1.0,2.0,212.0,2016,9,832.0
3,h,1550000.0,13.9,1.0,1.0,581.0,2016,9,832.0
3,h,840000.0,13.9,2.0,2.0,697.0,2016,9,832.0
3,h,1110000.0,13.9,1.0,4.0,612.0,2016,9,832.0
3,h,1106000.0,13.9,1.0,2.0,584.0,2016,9,832.0
3,h,845000.0,13.9,2.0,2.0,295.0,2016,11,832.0
3,t,860000.0,13.9,2.0,1.0,254.0,2016,11,832.0
3,h,1208000.0,13.9,1.0,1.0,747.0,2016,11,832.0
3,t,921000.0,13.9,2.0,2.0,167.0,2016,11,832.0
3,h,1165000.0,13.9,1.0,1.0,732.0,2016,11,832.0
3,h,1270000.0,13.9,1.0,2.0,694.0,2016,11,832.0
2,h,742500.0,13.9,1.0,1.0,300.0,2016,11,832.0
3,h,920000.0,13.9,2.0,2.0,578.0,2016,11,832.0
3,h,1307000.0,13.9,2.0,4.0,684.0,2016,7,832.0
4,h,1010000.0,13.9,1.0,2.0,658.0,2016,7,832.0
2,h,702000.0,13.9,1.0,1.0,591.0,2016,7,832.0
2,h,813000.0,13.9,1.0,1.0,306.0,2016,7,832.0
3,t,805000.0,13.9,2.0,1.0,268.0,2016,4,832.0
3,h,880000.0,13.9,1.0,3.0,660.0,2016,4,832.0
4,h,1100000.0,13.9,2.0,1.0,274.0,2016,4,832.0
3,h,1085000.0,13.9,2.0,4.0,710.0,2016,9,832.0
3,t,920000.0,13.9,2.0,1.0,343.0,2016,3,832.0
3,h,1050000.0,13.9,1.0,4.0,726.0,2016,3,832.0
3,h,1560000.0,13.9,1.0,2.0,841.0,2016,3,832.0
4,h,800000.0,13.9,2.0,2.0,601.0,2016,3,832.0
2,h,722000.0,13.9,2.0,1.0,201.0,2016,3,832.0
3,h,930000.0,13.9,1.0,2.0,588.0,2016,3,832.0
3,h,921000.0,13.9,2.0,1.0,291.0,2016,3,832.0
4,h,1035000.0,13.9,1.0,2.0,610.0,2016,3,832.0
3,u,720000.0,13.9,2.0,1.0,228.0,2016,6,832.0
3,h,1185000.0,13.9,1.0,2.0,618.0,2016,6,832.0
4,h,1352000.0,13.9,2.0,2.0,618.0,2016,6,832.0
4,t,1005000.0,13.9,2.0,2.0,296.0,2016,6,832.0
2,u,761000.0,13.9,1.0,2.0,282.0,2016,6,832.0
5,h,1600000.0,13.9,2.0,2.0,659.0,2016,6,832.0
3,h,1200000.0,13.9,1.0,1.0,721.0,2016,8,832.0
3,h,780000.0,13.9,2.0,2.0,421.0,2016,8,832.0
4,t,1250000.0,13.9,2.0,2.0,314.0,2016,8,832.0
3,h,750000.0,13.9,2.0,1.0,337.0,2016,8,832.0
3,h,1300000.0,13.9,1.0,4.0,746.0,2016,8,832.0
5,h,1475000.0,13.9,2.0,2.0,729.0,2016,8,832.0
4,h,1110000.0,13.9,2.0,2.0,583.0,2016,8,832.0
2,u,835000.0,13.9,2.0,1.0,362.0,2016,8,832.0
4,h,1690000.0,13.9,2.0,2.0,700.0,2016,8,832.0
3,u,791000.0,13.9,3.0,1.0,391.0,2016,8,832.0
3,h,900000.0,13.9,1.0,3.0,780.0,2016,8,832.0
3,h,1189000.0,13.9,2.0,2.0,337.0,2016,8,832.0
3,t,825000.0,13.9,1.0,1.0,642.0,2016,8,832.0
4,t,1045000.0,13.9,2.0,1.0,316.0,2016,5,832.0
3,h,750000.0,13.9,2.0,1.0,188.0,2016,5,832.0
3,u,800000.0,13.9,2.0,2.0,252.0,2016,5,832.0
2,u,655000.0,13.9,1.0,1.0,154.0,2016,5,832.0
5,h,1550000.0,13.9,3.0,2.0,623.0,2016,5,832.0
3,h,835000.0,13.9,1.0,1.0,250.0,2016,5,832.0
3,h,1140000.0,13.9,1.0,3.0,701.0,2016,5,832.0
2,h,1120000.0,13.9,1.0,2.0,678.0,2016,5,832.0
4,t,1465000.0,13.9,2.0,2.0,319.0,2016,5,832.0
3,h,910000.0,13.9,1.0,1.0,587.0,2016,5,832.0
3,u,920000.0,13.9,2.0,1.0,388.0,2016,5,832.0
3,t,935000.0,13.9,2.0,2.0,230.0,2016,10,832.0
3,h,977000.0,13.9,1.0,2.0,543.0,2016,10,832.0
3,h,1352000.0,13.9,1.0,2.0,686.0,2016,10,832.0
4,h,1115000.0,13.9,2.0,2.0,575.0,2016,10,832.0
3,h,780000.0,13.9,1.0,1.0,710.0,2016,4,832.0
3,h,1115000.0,13.9,2.0,2.0,1080.0,2016,4,832.0
3,h,1197000.0,13.9,1.0,2.0,692.0,2016,4,832.0
2,u,485000.0,13.9,2.0,2.0,0.0,2016,4,832.0
3,u,810000.0,13.9,2.0,1.0,316.0,2016,4,832.0
4,h,1365000.0,13.9,1.0,1.0,582.0,2016,4,832.0
3,h,700000.0,13.9,0.0,0.0,456.0,2016,4,832.0
4,h,1698888.0,13.9,2.0,2.0,598.0,2016,7,832.0
4,h,1150000.0,13.9,2.0,2.0,639.0,2016,7,832.0
2,u,340000.0,13.9,1.0,1.0,0.0,2016,7,832.0
3,h,1000000.0,13.9,1.0,2.0,576.0,2016,8,832.0
3,t,965000.0,13.9,2.0,1.0,283.0,2016,8,832.0
3,u,870000.0,13.9,2.0,2.0,365.0,2016,8,832.0
3,h,1405000.0,13.9,1.0,1.0,764.0,2016,8,832.0
3,h,1161000.0,13.9,2.0,3.0,629.0,2016,8,832.0
3,h,1266000.0,13.9,1.0,3.0,676.0,2016,8,832.0
3,t,700000.0,13.9,2.0,2.0,194.0,2016,8,832.0
4,h,900000.0,13.9,1.0,2.0,741.0,2016,6,832.0
3,t,860000.0,13.9,2.0,1.0,210.0,2016,6,832.0
2,u,772500.0,13.9,1.0,2.0,318.0,2016,5,832.0
3,h,1001000.0,13.9,1.0,1.0,598.0,2016,5,832.0
2,u,715000.0,13.9,1.0,1.0,194.0,2016,5,832.0
3,h,801000.0,13.9,1.0,1.0,0.0,2016,5,832.0
3,t,882000.0,13.9,2.0,2.0,208.0,2016,5,832.0
2,h,1180000.0,13.9,1.0,1.0,687.0,2016,5,832.0
3,t,840000.0,13.9,2.0,2.0,222.0,2016,10,832.0
2,h,710000.0,13.9,1.0,1.0,0.0,2016,10,832.0
